date,mode,system,trips
2023-11-29,bus_rkl,bus,224901
2023-11-30,bus_rkl,bus,220509
2023-12-01,bus_rkl,bus,218606
2023-12-02,bus_rkl,bus,154708
2023-12-03,bus_rkl,bus,150965
2023-12-04,bus_rkl,bus,216708
2023-12-05,bus_rkl,bus,219798
2023-12-06,bus_rkl,bus,222373
2023-12-07,bus_rkl,bus,221706
2023-12-08,bus_rkl,bus,226631
2023-12-09,bus_rkl,bus,162397
2023-12-10,bus_rkl,bus,156771
2023-12-11,bus_rkl,bus,185599
2023-12-12,bus_rkl,bus,218665
2023-12-13,bus_rkl,bus,223170
2023-12-14,bus_rkl,bus,220466
2023-12-15,bus_rkl,bus,216371
2023-12-16,bus_rkl,bus,157848
2023-12-17,bus_rkl,bus,155188
2023-12-18,bus_rkl,bus,208852
2023-12-19,bus_rkl,bus,208038
2023-12-20,bus_rkl,bus,211332
2023-12-21,bus_rkl,bus,202995
2023-12-22,bus_rkl,bus,198824
2023-12-23,bus_rkl,bus,151159
2023-12-24,bus_rkl,bus,144448
2023-12-25,bus_rkl,bus,129313
2023-12-26,bus_rkl,bus,180751
2023-12-27,bus_rkl,bus,187003
2023-12-28,bus_rkl,bus,184187
2023-12-29,bus_rkl,bus,181200
2023-12-30,bus_rkl,bus,141226
2023-12-31,bus_rkl,bus,147295
2024-01-01,bus_rkl,bus,136143
2024-01-02,bus_rkl,bus,211276
2024-01-03,bus_rkl,bus,216100
2024-01-04,bus_rkl,bus,216825
2024-01-05,bus_rkl,bus,213952
2024-01-06,bus_rkl,bus,150272
2024-01-07,bus_rkl,bus,137987
2024-01-08,bus_rkl,bus,218660
2024-01-09,bus_rkl,bus,220494
2024-01-10,bus_rkl,bus,223969
2024-01-11,bus_rkl,bus,222546
2024-01-12,bus_rkl,bus,221399
2024-01-13,bus_rkl,bus,155304
2024-01-14,bus_rkl,bus,145903
2024-01-15,bus_rkl,bus,218208
2024-01-16,bus_rkl,bus,222249
2024-01-17,bus_rkl,bus,227029
2024-01-18,bus_rkl,bus,222386
2024-01-19,bus_rkl,bus,222875
2024-01-20,bus_rkl,bus,157748
2024-01-21,bus_rkl,bus,146405
2024-01-22,bus_rkl,bus,217191
2024-01-23,bus_rkl,bus,217982
2024-01-24,bus_rkl,bus,231893
2024-01-25,bus_rkl,bus,148247
2024-01-26,bus_rkl,bus,204935
2024-01-27,bus_rkl,bus,151488
2024-01-28,bus_rkl,bus,141146
2024-01-29,bus_rkl,bus,219255
2024-01-30,bus_rkl,bus,218058
2024-01-31,bus_rkl,bus,226222
2024-02-01,bus_rkl,bus,176200
2024-02-02,bus_rkl,bus,221002
2024-02-03,bus_rkl,bus,162718
2024-02-04,bus_rkl,bus,149429
2024-02-05,bus_rkl,bus,222777
2024-02-06,bus_rkl,bus,227198
2024-02-07,bus_rkl,bus,231367
2024-02-08,bus_rkl,bus,213077
2024-02-09,bus_rkl,bus,185157
2024-02-10,bus_rkl,bus,168032
2024-02-11,bus_rkl,bus,164656
2024-02-12,bus_rkl,bus,140134
2024-02-13,bus_rkl,bus,188291
2024-02-14,bus_rkl,bus,197412
2024-02-15,bus_rkl,bus,200443
2024-02-16,bus_rkl,bus,204067
2024-02-17,bus_rkl,bus,143744
2024-02-18,bus_rkl,bus,137113
2024-02-19,bus_rkl,bus,209565
2024-02-20,bus_rkl,bus,211946
2024-02-21,bus_rkl,bus,215491
2024-02-22,bus_rkl,bus,211269
2024-02-23,bus_rkl,bus,209954
2024-02-24,bus_rkl,bus,156990
2024-02-25,bus_rkl,bus,146572
2024-02-26,bus_rkl,bus,212055
2024-02-27,bus_rkl,bus,216371
2024-02-28,bus_rkl,bus,219487
2024-02-29,bus_rkl,bus,216258
2024-03-01,bus_rkl,bus,215583
2024-03-02,bus_rkl,bus,165033
2024-03-03,bus_rkl,bus,161176
2024-03-04,bus_rkl,bus,219804
2024-03-05,bus_rkl,bus,224527
2024-03-06,bus_rkl,bus,225832
2024-03-07,bus_rkl,bus,227707
2024-03-08,bus_rkl,bus,225846
2024-03-09,bus_rkl,bus,168978
2024-03-10,bus_rkl,bus,168346
2024-03-11,bus_rkl,bus,237735
2024-03-12,bus_rkl,bus,221923
2024-03-13,bus_rkl,bus,224017
2024-03-14,bus_rkl,bus,223361
2024-03-15,bus_rkl,bus,217129
2024-03-16,bus_rkl,bus,146219
2024-03-17,bus_rkl,bus,138622
2024-03-18,bus_rkl,bus,222959
2024-03-19,bus_rkl,bus,222250
2024-03-20,bus_rkl,bus,225446
2024-03-21,bus_rkl,bus,221817
2024-03-22,bus_rkl,bus,223335
2024-03-23,bus_rkl,bus,153237
2024-03-24,bus_rkl,bus,145314
2024-03-25,bus_rkl,bus,216733
2024-03-26,bus_rkl,bus,219942
2024-03-27,bus_rkl,bus,224826
2024-03-28,bus_rkl,bus,137925
2024-03-29,bus_rkl,bus,205205
2024-03-30,bus_rkl,bus,139163
2024-03-31,bus_rkl,bus,134772
2024-04-01,bus_rkl,bus,213268
2024-04-02,bus_rkl,bus,215764
2024-04-03,bus_rkl,bus,219574
2024-04-04,bus_rkl,bus,215235
2024-04-05,bus_rkl,bus,214935
2024-04-06,bus_rkl,bus,164270
2024-04-07,bus_rkl,bus,146646
2024-04-08,bus_rkl,bus,179624
2024-04-09,bus_rkl,bus,175500
2024-04-10,bus_rkl,bus,141775
2024-04-11,bus_rkl,bus,145050
2024-04-12,bus_rkl,bus,157759
2024-04-13,bus_rkl,bus,134254
2024-04-14,bus_rkl,bus,131917
2024-04-15,bus_rkl,bus,207045
2024-04-16,bus_rkl,bus,215083
2024-04-17,bus_rkl,bus,214591
2024-04-18,bus_rkl,bus,216693
2024-04-19,bus_rkl,bus,214742
2024-04-20,bus_rkl,bus,156487
2024-04-21,bus_rkl,bus,149283
2024-04-22,bus_rkl,bus,222967
2024-04-23,bus_rkl,bus,226112
2024-04-24,bus_rkl,bus,226961
2024-04-25,bus_rkl,bus,223902
2024-04-26,bus_rkl,bus,221708
2024-04-27,bus_rkl,bus,156539
2024-04-28,bus_rkl,bus,149248
2024-04-29,bus_rkl,bus,222471
2024-04-30,bus_rkl,bus,230072
2024-05-01,bus_rkl,bus,145290
2024-05-02,bus_rkl,bus,227861
2024-05-03,bus_rkl,bus,222811
2024-05-04,bus_rkl,bus,159686
2024-05-05,bus_rkl,bus,152504
2024-05-06,bus_rkl,bus,228581
2024-05-07,bus_rkl,bus,231226
2024-05-08,bus_rkl,bus,239656
2024-05-09,bus_rkl,bus,231452
2024-05-10,bus_rkl,bus,227982
2024-05-11,bus_rkl,bus,158682
2024-05-12,bus_rkl,bus,162251
2024-05-13,bus_rkl,bus,227525
2024-05-14,bus_rkl,bus,232091
2024-05-15,bus_rkl,bus,233173
2024-05-16,bus_rkl,bus,229909
2024-05-17,bus_rkl,bus,230407
2024-05-18,bus_rkl,bus,159508
2024-05-19,bus_rkl,bus,154004
2024-05-20,bus_rkl,bus,226418
2024-05-21,bus_rkl,bus,230896
2024-05-22,bus_rkl,bus,143333
2024-05-23,bus_rkl,bus,222421
2024-05-24,bus_rkl,bus,221956
2024-05-25,bus_rkl,bus,154725
2024-05-26,bus_rkl,bus,149333
2024-05-27,bus_rkl,bus,215683
2024-05-28,bus_rkl,bus,219320
2024-05-29,bus_rkl,bus,217848
2024-05-30,bus_rkl,bus,215267
2024-05-31,bus_rkl,bus,210430
2024-06-01,bus_rkl,bus,158625
2024-06-02,bus_rkl,bus,150963
2024-06-03,bus_rkl,bus,135779
2024-06-04,bus_rkl,bus,224369
2024-06-05,bus_rkl,bus,220701
2024-06-06,bus_rkl,bus,218856
2024-06-07,bus_rkl,bus,217241
2024-06-08,bus_rkl,bus,157762
2024-06-09,bus_rkl,bus,156926
2024-06-10,bus_rkl,bus,224858
2024-06-11,bus_rkl,bus,225984
2024-06-12,bus_rkl,bus,227921
2024-06-13,bus_rkl,bus,225857
2024-06-14,bus_rkl,bus,221501
2024-06-15,bus_rkl,bus,158054
2024-06-16,bus_rkl,bus,152180
2024-06-17,bus_rkl,bus,134395
2024-06-18,bus_rkl,bus,200132
2024-06-19,bus_rkl,bus,218818
2024-06-20,bus_rkl,bus,216742
2024-06-21,bus_rkl,bus,216614
2024-06-22,bus_rkl,bus,155102
2024-06-23,bus_rkl,bus,145528
2024-06-24,bus_rkl,bus,221117
2024-06-25,bus_rkl,bus,221872
2024-06-26,bus_rkl,bus,224543
2024-06-27,bus_rkl,bus,223293
2024-06-28,bus_rkl,bus,220293
2024-06-29,bus_rkl,bus,159861
2024-06-30,bus_rkl,bus,149938
2024-07-01,bus_rkl,bus,230685
2024-07-02,bus_rkl,bus,233316
2024-07-03,bus_rkl,bus,235123
2024-07-04,bus_rkl,bus,232014
2024-07-05,bus_rkl,bus,232055
2024-07-06,bus_rkl,bus,166246
2024-07-07,bus_rkl,bus,160495
2024-07-08,bus_rkl,bus,141950
2024-07-09,bus_rkl,bus,231844
2024-07-10,bus_rkl,bus,232059
2024-07-11,bus_rkl,bus,235389
2024-07-12,bus_rkl,bus,229421
2024-07-13,bus_rkl,bus,164920
2024-07-14,bus_rkl,bus,155137
2024-07-15,bus_rkl,bus,232392
2024-07-16,bus_rkl,bus,237481
2024-07-17,bus_rkl,bus,238258
2024-07-18,bus_rkl,bus,234917
2024-07-19,bus_rkl,bus,228243
2024-07-20,bus_rkl,bus,161181
2024-07-21,bus_rkl,bus,153555
2024-07-22,bus_rkl,bus,234536
2024-07-23,bus_rkl,bus,239328
2024-07-24,bus_rkl,bus,239220
2024-07-25,bus_rkl,bus,237772
2024-07-26,bus_rkl,bus,231959
2024-07-27,bus_rkl,bus,164916
2024-07-28,bus_rkl,bus,151760
2024-07-29,bus_rkl,bus,226337
2024-07-30,bus_rkl,bus,234223
2024-07-31,bus_rkl,bus,236277
2024-08-01,bus_rkl,bus,236564
2024-08-02,bus_rkl,bus,231322
2024-08-03,bus_rkl,bus,163143
2024-08-04,bus_rkl,bus,149416
2024-08-05,bus_rkl,bus,229854
2024-08-06,bus_rkl,bus,239396
2024-08-07,bus_rkl,bus,239498
2024-08-08,bus_rkl,bus,241951
2024-08-09,bus_rkl,bus,236107
2024-08-10,bus_rkl,bus,168908
2024-08-11,bus_rkl,bus,153414
2024-08-12,bus_rkl,bus,235072
2024-08-13,bus_rkl,bus,242615
2024-08-14,bus_rkl,bus,239418
2024-08-15,bus_rkl,bus,238603
2024-08-16,bus_rkl,bus,234356
2024-08-17,bus_rkl,bus,159158
2024-08-18,bus_rkl,bus,157638
2024-08-19,bus_rkl,bus,230056
2024-08-20,bus_rkl,bus,229596
2024-08-21,bus_rkl,bus,235260
2024-08-22,bus_rkl,bus,233600
2024-08-23,bus_rkl,bus,228527
2024-08-24,bus_rkl,bus,165259
2024-08-25,bus_rkl,bus,151904
2024-08-26,bus_rkl,bus,223955
2024-08-27,bus_rkl,bus,233785
2024-08-28,bus_rkl,bus,235573
2024-08-29,bus_rkl,bus,232347
2024-08-30,bus_rkl,bus,231238
2024-08-31,bus_rkl,bus,234883
2024-09-01,bus_rkl,bus,149101
2024-09-02,bus_rkl,bus,219976
2024-09-03,bus_rkl,bus,230968
2024-09-04,bus_rkl,bus,236393
2024-09-05,bus_rkl,bus,234037
2024-09-06,bus_rkl,bus,233331
2024-09-07,bus_rkl,bus,172536
2024-09-08,bus_rkl,bus,165054
2024-09-09,bus_rkl,bus,232809
2024-09-10,bus_rkl,bus,233231
2024-09-11,bus_rkl,bus,249767
2024-09-12,bus_rkl,bus,247817
2024-09-13,bus_rkl,bus,240106
2024-09-14,bus_rkl,bus,184325
2024-09-15,bus_rkl,bus,185137
2024-09-16,bus_rkl,bus,167864
2024-09-17,bus_rkl,bus,183643
2024-09-18,bus_rkl,bus,251115
2024-09-19,bus_rkl,bus,264236
2024-09-20,bus_rkl,bus,254678
2024-09-21,bus_rkl,bus,181651
2024-09-22,bus_rkl,bus,175355
2024-09-23,bus_rkl,bus,228955
2024-09-24,bus_rkl,bus,234159
2024-09-25,bus_rkl,bus,232894
2024-09-26,bus_rkl,bus,234573
2024-09-27,bus_rkl,bus,231830
2024-09-28,bus_rkl,bus,161095
2024-09-29,bus_rkl,bus,148637
2024-09-30,bus_rkl,bus,226441
2024-10-01,bus_rkl,bus,241077
2024-10-02,bus_rkl,bus,240872
2024-10-03,bus_rkl,bus,237414
2024-10-04,bus_rkl,bus,240732
2024-10-05,bus_rkl,bus,170089
2024-10-06,bus_rkl,bus,169313
2024-10-07,bus_rkl,bus,243324
2024-10-08,bus_rkl,bus,247016
2024-10-09,bus_rkl,bus,249753
2024-10-10,bus_rkl,bus,246207
2024-10-11,bus_rkl,bus,243838
2024-10-12,bus_rkl,bus,167505
2024-10-13,bus_rkl,bus,163342
2024-10-14,bus_rkl,bus,240873
2024-10-15,bus_rkl,bus,242404
2024-10-16,bus_rkl,bus,255103
2024-10-17,bus_rkl,bus,252617
2024-10-18,bus_rkl,bus,246222
2024-10-19,bus_rkl,bus,169441
2024-10-20,bus_rkl,bus,161095
2024-10-21,bus_rkl,bus,244962
2024-10-22,bus_rkl,bus,246811
2024-10-23,bus_rkl,bus,249112
2024-10-24,bus_rkl,bus,245489
2024-10-25,bus_rkl,bus,241332
2024-10-26,bus_rkl,bus,172381
2024-10-27,bus_rkl,bus,156554
2024-10-28,bus_rkl,bus,230348
2024-10-29,bus_rkl,bus,233138
2024-10-30,bus_rkl,bus,224475
2024-10-31,bus_rkl,bus,152637
2024-11-01,bus_rkl,bus,191658
2024-11-02,bus_rkl,bus,166366
2024-11-03,bus_rkl,bus,184319
2024-11-04,bus_rkl,bus,239914
2024-11-05,bus_rkl,bus,247703
2024-11-06,bus_rkl,bus,246550
2024-11-07,bus_rkl,bus,249123
2024-11-08,bus_rkl,bus,247725
2024-11-09,bus_rkl,bus,174779
2024-11-10,bus_rkl,bus,168443
2024-11-11,bus_rkl,bus,251884
2024-11-12,bus_rkl,bus,246949
2024-11-13,bus_rkl,bus,255869
2024-11-14,bus_rkl,bus,251467
2024-11-15,bus_rkl,bus,246897
2024-11-16,bus_rkl,bus,169067
2024-11-17,bus_rkl,bus,160667
2024-11-18,bus_rkl,bus,249333
2024-11-19,bus_rkl,bus,252522
2024-11-20,bus_rkl,bus,256839
2024-11-21,bus_rkl,bus,251947
2024-11-22,bus_rkl,bus,249460
2024-11-23,bus_rkl,bus,172167
2024-11-24,bus_rkl,bus,158394
2024-11-25,bus_rkl,bus,244923
2024-11-26,bus_rkl,bus,247442
2024-11-27,bus_rkl,bus,245074
2024-11-28,bus_rkl,bus,241619
2024-11-29,bus_rkl,bus,237034
2024-11-30,bus_rkl,bus,174562
2024-12-01,bus_rkl,bus,165304
2024-12-02,bus_rkl,bus,233535
2024-12-03,bus_rkl,bus,239741
2024-12-04,bus_rkl,bus,244043
2024-12-05,bus_rkl,bus,237526
2024-12-06,bus_rkl,bus,237916
2024-12-07,bus_rkl,bus,178107
2024-12-08,bus_rkl,bus,170755
2024-12-09,bus_rkl,bus,236152
2024-12-10,bus_rkl,bus,245113
2024-12-11,bus_rkl,bus,213363
2024-12-12,bus_rkl,bus,241855
2024-12-13,bus_rkl,bus,233633
2024-12-14,bus_rkl,bus,171603
2024-12-15,bus_rkl,bus,161554
2024-12-16,bus_rkl,bus,231555
2024-12-17,bus_rkl,bus,235246
2024-12-18,bus_rkl,bus,239307
2024-12-19,bus_rkl,bus,236029
2024-12-20,bus_rkl,bus,234035
2024-12-21,bus_rkl,bus,169551
2024-12-22,bus_rkl,bus,160711
2024-12-23,bus_rkl,bus,212616
2024-12-24,bus_rkl,bus,211235
2024-12-25,bus_rkl,bus,153871
2024-12-26,bus_rkl,bus,196050
2024-12-27,bus_rkl,bus,191156
2024-12-28,bus_rkl,bus,155885
2024-12-29,bus_rkl,bus,145506
2024-12-30,bus_rkl,bus,199415
2024-12-31,bus_rkl,bus,237658
2025-01-01,bus_rkl,bus,160381
2025-01-02,bus_rkl,bus,219111
2025-01-03,bus_rkl,bus,213774
2025-01-04,bus_rkl,bus,158246
2025-01-05,bus_rkl,bus,151061
2025-01-06,bus_rkl,bus,234422
2025-01-07,bus_rkl,bus,232903
2025-01-08,bus_rkl,bus,237584
2025-01-09,bus_rkl,bus,236688
2025-01-10,bus_rkl,bus,232725
2025-01-11,bus_rkl,bus,167478
2025-01-12,bus_rkl,bus,166287
2025-01-13,bus_rkl,bus,236816
2025-01-14,bus_rkl,bus,235810
2025-01-15,bus_rkl,bus,243520
2025-01-16,bus_rkl,bus,240817
2025-01-17,bus_rkl,bus,237350
2025-01-18,bus_rkl,bus,169052
2025-01-19,bus_rkl,bus,162672
2025-01-20,bus_rkl,bus,235306
2025-01-21,bus_rkl,bus,236929
2025-01-22,bus_rkl,bus,240875
2025-01-23,bus_rkl,bus,238053
2025-01-24,bus_rkl,bus,228612
2025-01-25,bus_rkl,bus,164578
2025-01-26,bus_rkl,bus,152457
2025-01-27,bus_rkl,bus,201354
2025-01-28,bus_rkl,bus,192154
2025-01-29,bus_rkl,bus,158736
2025-01-30,bus_rkl,bus,144740
2025-01-31,bus_rkl,bus,170281
2025-02-01,bus_rkl,bus,145357
2025-02-02,bus_rkl,bus,148789
2025-02-03,bus_rkl,bus,222990
2025-02-04,bus_rkl,bus,229731
2025-02-05,bus_rkl,bus,230127
2025-02-06,bus_rkl,bus,228961
2025-02-07,bus_rkl,bus,229796
2025-02-08,bus_rkl,bus,172144
2025-02-09,bus_rkl,bus,170049
2025-02-10,bus_rkl,bus,238796
2025-02-11,bus_rkl,bus,168330
2025-02-12,bus_rkl,bus,244705
2025-02-13,bus_rkl,bus,242751
2025-02-14,bus_rkl,bus,244686
2025-02-15,bus_rkl,bus,169461
2025-02-16,bus_rkl,bus,161030
2025-02-17,bus_rkl,bus,246505
2025-02-18,bus_rkl,bus,254058
2025-02-19,bus_rkl,bus,256789
2025-02-20,bus_rkl,bus,254519
2025-02-21,bus_rkl,bus,248306
2025-02-22,bus_rkl,bus,175428
2025-02-23,bus_rkl,bus,164358
2025-02-24,bus_rkl,bus,249536
2025-02-25,bus_rkl,bus,253188
2025-02-26,bus_rkl,bus,258599
2025-02-27,bus_rkl,bus,252569
2025-02-28,bus_rkl,bus,254793
2025-03-01,bus_rkl,bus,176642
2025-03-02,bus_rkl,bus,145213
2025-03-03,bus_rkl,bus,239470
2025-03-04,bus_rkl,bus,245327
2025-03-05,bus_rkl,bus,246931
2025-03-06,bus_rkl,bus,243490
2025-03-07,bus_rkl,bus,242755
2025-03-08,bus_rkl,bus,158983
2025-03-09,bus_rkl,bus,155403
2025-03-10,bus_rkl,bus,242680
2025-03-11,bus_rkl,bus,245843
2025-03-12,bus_rkl,bus,244884
2025-03-13,bus_rkl,bus,246607
2025-03-14,bus_rkl,bus,242528
2025-03-15,bus_rkl,bus,162663
2025-03-16,bus_rkl,bus,149014
2025-03-17,bus_rkl,bus,235508
2025-03-18,bus_rkl,bus,151225
2025-03-19,bus_rkl,bus,249656
2025-03-20,bus_rkl,bus,243903
2025-03-21,bus_rkl,bus,245598
2025-03-22,bus_rkl,bus,162603
2025-03-23,bus_rkl,bus,147369
2025-03-24,bus_rkl,bus,238652
2025-03-25,bus_rkl,bus,245270
2025-03-26,bus_rkl,bus,245836
2025-03-27,bus_rkl,bus,240267
2025-03-28,bus_rkl,bus,228430
2025-03-29,bus_rkl,bus,157533
2025-03-30,bus_rkl,bus,156027
2025-03-31,bus_rkl,bus,136976
2025-04-01,bus_rkl,bus,144954
2025-04-02,bus_rkl,bus,181565
2025-04-03,bus_rkl,bus,189694
2025-04-04,bus_rkl,bus,184430
2025-04-05,bus_rkl,bus,151558
2025-04-06,bus_rkl,bus,155944
2025-04-07,bus_rkl,bus,247348
2025-04-08,bus_rkl,bus,253551
2025-04-09,bus_rkl,bus,256365
2025-04-10,bus_rkl,bus,257201
2025-04-11,bus_rkl,bus,250268
2025-04-12,bus_rkl,bus,179203
2025-04-13,bus_rkl,bus,170487
2025-04-14,bus_rkl,bus,254035
2025-04-15,bus_rkl,bus,259351
2025-04-16,bus_rkl,bus,268148
2025-04-17,bus_rkl,bus,262155
2025-04-18,bus_rkl,bus,269734
2025-04-19,bus_rkl,bus,193224
2025-04-20,bus_rkl,bus,186916
2025-04-21,bus_rkl,bus,251319
2025-04-22,bus_rkl,bus,258638
2025-04-23,bus_rkl,bus,253301
2025-04-24,bus_rkl,bus,256386
2025-04-25,bus_rkl,bus,252963
2025-04-26,bus_rkl,bus,177521
2025-04-27,bus_rkl,bus,161832
2025-04-28,bus_rkl,bus,251734
2025-04-29,bus_rkl,bus,257734
2025-04-30,bus_rkl,bus,267707
2025-05-01,bus_rkl,bus,161818
2025-05-02,bus_rkl,bus,238885
2025-05-03,bus_rkl,bus,161617
2025-05-04,bus_rkl,bus,155423
2025-05-05,bus_rkl,bus,254964
2025-05-06,bus_rkl,bus,257143
2025-05-07,bus_rkl,bus,258246
2025-05-08,bus_rkl,bus,257511
2025-05-09,bus_rkl,bus,253136
2025-05-10,bus_rkl,bus,174491
2025-05-11,bus_rkl,bus,172726
2025-05-12,bus_rkl,bus,154182
2025-05-13,bus_rkl,bus,256143
2025-05-14,bus_rkl,bus,258291
2025-05-15,bus_rkl,bus,257174
2025-05-16,bus_rkl,bus,248848
2025-05-17,bus_rkl,bus,170884
2025-05-18,bus_rkl,bus,158048
2025-05-19,bus_rkl,bus,248881
2025-05-20,bus_rkl,bus,256050
2025-05-21,bus_rkl,bus,260903
2025-05-22,bus_rkl,bus,258893
2025-05-23,bus_rkl,bus,247412
2025-05-24,bus_rkl,bus,173706
2025-05-25,bus_rkl,bus,155754
2025-05-26,bus_rkl,bus,239832
2025-05-27,bus_rkl,bus,244656
2025-05-28,bus_rkl,bus,248298
2025-05-29,bus_rkl,bus,247482
2025-05-30,bus_rkl,bus,243223
2025-05-31,bus_rkl,bus,172695
2025-06-01,bus_rkl,bus,166937
2025-06-02,bus_rkl,bus,148881
2025-06-03,bus_rkl,bus,238051
2025-06-04,bus_rkl,bus,236528
2025-06-05,bus_rkl,bus,234447
2025-06-06,bus_rkl,bus,223218
2025-06-07,bus_rkl,bus,161456
2025-06-08,bus_rkl,bus,171913
2025-06-09,bus_rkl,bus,224631
2025-06-10,bus_rkl,bus,247775
2025-06-11,bus_rkl,bus,257748
2025-06-12,bus_rkl,bus,255045
2025-06-13,bus_rkl,bus,247663
2025-06-14,bus_rkl,bus,174731
2025-06-15,bus_rkl,bus,163531
2025-06-16,bus_rkl,bus,247848
2025-06-17,bus_rkl,bus,257335
2025-06-18,bus_rkl,bus,257899
2025-06-19,bus_rkl,bus,256080
2025-06-20,bus_rkl,bus,245905
2025-06-21,bus_rkl,bus,173166
2025-06-22,bus_rkl,bus,163397
2025-06-23,bus_rkl,bus,253610
2025-06-24,bus_rkl,bus,253779
2025-06-25,bus_rkl,bus,261640
2025-06-26,bus_rkl,bus,247608
2025-06-27,bus_rkl,bus,160231
2025-06-28,bus_rkl,bus,169619
2025-06-29,bus_rkl,bus,159429
2025-06-30,bus_rkl,bus,249032
2025-07-01,bus_rkl,bus,241090
2025-07-02,bus_rkl,bus,242126
2025-07-03,bus_rkl,bus,242080
2025-07-04,bus_rkl,bus,236265
2025-07-05,bus_rkl,bus,163189
2025-07-06,bus_rkl,bus,148045
2025-07-07,bus_rkl,bus,240420
2025-07-08,bus_rkl,bus,243597
2025-07-09,bus_rkl,bus,247564
2025-07-10,bus_rkl,bus,246635
2025-07-11,bus_rkl,bus,239391
2025-07-12,bus_rkl,bus,166355
2025-07-13,bus_rkl,bus,153091
2025-07-14,bus_rkl,bus,238714
2025-07-15,bus_rkl,bus,247235
2025-07-16,bus_rkl,bus,249063
2025-07-17,bus_rkl,bus,244458
2025-07-18,bus_rkl,bus,238601
2025-07-19,bus_rkl,bus,157396
2025-07-20,bus_rkl,bus,145109
2025-07-21,bus_rkl,bus,239826
2025-07-22,bus_rkl,bus,238318
2025-07-23,bus_rkl,bus,247281
2025-07-24,bus_rkl,bus,243377
2025-07-25,bus_rkl,bus,238151
2025-07-26,bus_rkl,bus,156180
2025-07-27,bus_rkl,bus,140596
2025-07-28,bus_rkl,bus,236090
2025-07-29,bus_rkl,bus,240692
2025-07-30,bus_rkl,bus,242958
2025-07-31,bus_rkl,bus,239229
2025-08-01,bus_rkl,bus,238954
2025-08-02,bus_rkl,bus,161233
2025-08-03,bus_rkl,bus,148312
2025-08-04,bus_rkl,bus,236408
2025-08-05,bus_rkl,bus,244384
2025-08-06,bus_rkl,bus,245935
2025-08-07,bus_rkl,bus,246380
2025-08-08,bus_rkl,bus,238584
2025-08-09,bus_rkl,bus,159027
2025-08-10,bus_rkl,bus,150362
2025-08-11,bus_rkl,bus,242499
2025-08-12,bus_rkl,bus,244845
2025-08-13,bus_rkl,bus,250391
2025-08-14,bus_rkl,bus,238228
2025-08-15,bus_rkl,bus,239098
2025-08-16,bus_rkl,bus,160403
2025-08-17,bus_rkl,bus,146916
2025-08-18,bus_rkl,bus,242477
2025-08-19,bus_rkl,bus,244437
2025-08-20,bus_rkl,bus,249624
2025-08-21,bus_rkl,bus,240160
2025-08-22,bus_rkl,bus,237157
2025-08-23,bus_rkl,bus,159146
2025-08-24,bus_rkl,bus,142959
2025-08-25,bus_rkl,bus,237914
2025-08-26,bus_rkl,bus,244187
2025-08-27,bus_rkl,bus,242859
2025-08-28,bus_rkl,bus,233109
2025-08-29,bus_rkl,bus,233872
2025-08-30,bus_rkl,bus,166721
2025-08-31,bus_rkl,bus,243220
2025-09-01,bus_rkl,bus,134280
2025-09-02,bus_rkl,bus,237253
2025-09-03,bus_rkl,bus,239293
2025-09-04,bus_rkl,bus,233814
2025-09-05,bus_rkl,bus,159350
2025-09-06,bus_rkl,bus,164190
2025-09-07,bus_rkl,bus,153228
2025-09-08,bus_rkl,bus,236861
2025-09-09,bus_rkl,bus,241557
2025-09-10,bus_rkl,bus,241420
2025-09-11,bus_rkl,bus,237668
2025-09-12,bus_rkl,bus,234462
2025-09-13,bus_rkl,bus,150120
2025-09-14,bus_rkl,bus,150298
2025-09-15,bus_rkl,bus,136339
2025-09-16,bus_rkl,bus,133078
2025-09-17,bus_rkl,bus,222482
2025-09-18,bus_rkl,bus,223008
2025-09-19,bus_rkl,bus,217859
2025-09-20,bus_rkl,bus,145740
2025-09-21,bus_rkl,bus,135673
2025-09-22,bus_rkl,bus,229795
2025-09-23,bus_rkl,bus,237220
2025-09-24,bus_rkl,bus,240584
2025-09-25,bus_rkl,bus,239376
2025-09-26,bus_rkl,bus,229992
2025-09-27,bus_rkl,bus,151888
2025-09-28,bus_rkl,bus,136404
2025-09-29,bus_rkl,bus,227626
2025-09-30,bus_rkl,bus,233880
2025-10-01,bus_rkl,bus,239630
2025-10-02,bus_rkl,bus,237219
2025-10-03,bus_rkl,bus,231488
2025-10-04,bus_rkl,bus,162231
2025-10-05,bus_rkl,bus,152078
2025-10-06,bus_rkl,bus,239578
2025-10-07,bus_rkl,bus,250367
2025-10-08,bus_rkl,bus,253525
2025-10-09,bus_rkl,bus,251341
2025-10-10,bus_rkl,bus,249783
2025-10-11,bus_rkl,bus,175113
2025-10-12,bus_rkl,bus,150219
2025-10-13,bus_rkl,bus,246945
2025-10-14,bus_rkl,bus,248547
2025-10-15,bus_rkl,bus,256931
2025-10-16,bus_rkl,bus,255596
2025-10-17,bus_rkl,bus,241531
2025-10-18,bus_rkl,bus,159135
2025-10-19,bus_rkl,bus,152094
2025-10-20,bus_rkl,bus,134001
2025-10-21,bus_rkl,bus,207940
2025-10-22,bus_rkl,bus,213521
2025-10-23,bus_rkl,bus,218529
2025-10-24,bus_rkl,bus,221938
2025-10-25,bus_rkl,bus,165576
2025-10-26,bus_rkl,bus,152308
2025-10-27,bus_rkl,bus,217637
